Tstamp,Tflow,AveMc,BCmc,BC
2020-09-17 12:17:00,0.0333,-1.44,1.16,1.16
2020-09-17 12:27:00,0.0333,-0.92,0.74,0.74
2020-09-17 12:37:00,0.0333,-1.09,0.81,0.81
2020-09-17 14:37:00,0.0333,-0.67,0.51,0.51
2020-09-17 14:47:00,0.0333,-0.69,0.5,0.5
2020-09-17 15:07:00,0.0333,-0.48,0.39,0.39
2020-09-17 15:37:00,0.3776,0.87,-9.99,0.87
2020-09-17 15:47:00,0.3821,0.9,-9.99,0.9
2020-09-17 15:57:00,0.3821,1.26,-9.99,1.26
2020-09-17 16:07:00,0.3821,1.26,-9.99,1.26
2020-09-17 16:17:00,0.3819,1.25,-9.99,1.25
2020-09-17 16:27:00,0.3821,1.03,1.01,1.03
2020-09-17 16:37:00,0.3809,1.3,-9.99,1.3
2020-09-17 16:47:00,0.3741,1.14,-9.99,1.14
2020-09-17 16:57:00,0.3719,1.22,-9.99,1.22
2020-09-17 17:07:00,0.3715,1.35,-9.99,1.35
2020-09-17 17:17:00,0.3712,1.27,1.24,1.27
2020-09-17 17:27:00,0.3716,1.33,-9.99,1.33
2020-09-17 17:37:00,0.3721,1.49,-9.99,1.49
2020-09-17 17:47:00,0.3712,1.87,-9.99,1.87
2020-09-17 17:57:00,0.3713,1.94,-9.99,1.94
2020-09-17 18:07:00,0.3713,2.03,-9.99,2.03
2020-09-17 18:17:00,0.3712,2.3,-9.99,2.3
2020-09-17 18:27:00,0.3712,3.73,-9.99,3.73
2020-09-17 18:37:00,0.3712,3.48,3.49,3.48
2020-09-17 18:47:00,0.3712,3.93,-9.99,3.93
2020-09-17 18:57:00,0.3712,4.03,-9.99,4.03
2020-09-17 19:07:00,0.3712,4.03,-9.99,4.03
2020-09-17 19:17:00,0.3701,4.84,-9.99,4.84
2020-09-17 19:27:00,0.3358,0.21,-9.99,0.21
2020-09-17 22:37:00,0.2866,1.02,-9.99,1.02
2020-09-17 22:47:00,0.3712,1.32,-9.99,1.32
2020-09-17 22:57:00,0.3712,1.32,-9.99,1.32
2020-09-17 23:07:00,0.3712,1.22,-9.99,1.22
2020-09-17 23:17:00,0.3712,1.19,-9.99,1.19
2020-09-17 23:27:00,0.3712,0.9,0.77,0.9
2020-09-17 23:37:00,0.3712,1.29,1.32,1.29
2020-09-17 23:47:00,0.3712,1.46,-9.99,1.46
2020-09-18 00:04:00,0.3712,1.64,-9.99,1.64
2020-09-18 00:14:00,0.3712,1.6,-9.99,1.6
2020-09-18 00:24:00,0.3712,2.11,-9.99,2.11
2020-09-18 05:34:00,0.2797,0.48,-9.99,0.48
2020-09-18 05:44:00,0.3712,0.39,-9.99,0.39
2020-09-18 05:54:00,0.3712,0.41,-9.99,0.41
2020-09-18 06:04:00,0.3712,0.65,-9.99,0.65
2020-09-18 06:14:00,0.3712,0.64,-9.99,0.64
2020-09-18 06:24:00,0.3708,0.51,-9.99,0.51
2020-09-18 06:34:00,0.3681,0.55,-9.99,0.55
2020-09-18 06:44:00,0.3677,0.57,0.57,0.57
2020-09-18 06:54:00,0.3672,0.65,-9.99,0.65
2020-09-18 07:04:00,0.3616,0.73,-9.99,0.73
2020-09-18 07:14:00,0.3603,0.69,-9.99,0.69
2020-09-18 07:24:00,0.3603,0.78,-9.99,0.78
2020-09-18 10:34:00,0.2509,0.58,-9.99,0.58
2020-09-18 10:44:00,0.3712,0.57,-9.99,0.57
2020-09-18 10:54:00,0.3719,0.56,-9.99,0.56
2020-09-18 11:04:00,0.3732,0.62,-9.99,0.62
2020-09-18 11:14:00,0.3735,0.55,-9.99,0.55
2020-09-18 11:24:00,0.3727,0.54,-9.99,0.54
2020-09-18 13:14:00,0.0224,-1.57,1.41,1.41
2020-09-18 13:54:00,0.0224,-1.62,1.32,1.32
2020-09-18 14:04:00,0.0224,-1.78,1.27,1.27
2020-09-18 14:14:00,0.0224,-1.77,1.18,1.18
2020-09-18 14:54:00,0.0224,-0.84,0.55,0.55
2020-09-18 15:34:00,0.3014,0.94,-9.99,0.94
2020-09-18 15:44:00,0.3712,0.77,-9.99,0.77
2020-09-18 15:54:00,0.3712,0.94,-9.99,0.94
2020-09-18 16:04:00,0.3687,0.65,-9.99,0.65
2020-09-18 16:14:00,0.3706,0.75,-9.99,0.75
2020-09-18 16:24:00,0.3673,0.68,-9.99,0.68
2020-09-18 16:34:00,0.3712,1.01,-9.99,1.01
2020-09-18 16:44:00,0.3712,1.02,-9.99,1.02
2020-09-18 16:54:00,0.3712,1.0,-9.99,1.0
2020-09-18 17:04:00,0.3712,0.9,-9.99,0.9
2020-09-18 17:14:00,0.3712,0.94,-9.99,0.94
2020-09-18 17:24:00,0.3712,0.96,-9.99,0.96
2020-09-18 17:34:00,0.3712,1.01,-9.99,1.01
2020-09-18 17:44:00,0.3712,1.01,-9.99,1.01
2020-09-18 17:54:00,0.3712,1.12,-9.99,1.12
2020-09-18 18:04:00,0.3712,1.2,-9.99,1.2
2020-09-18 18:14:00,0.3712,1.2,-9.99,1.2
2020-09-18 18:24:00,0.3712,1.22,-9.99,1.22
2020-09-18 18:34:00,0.3712,1.2,-9.99,1.2
2020-09-18 18:44:00,0.3712,1.45,-9.99,1.45
2020-09-18 18:54:00,0.3712,1.34,-9.99,1.34
2020-09-18 19:04:00,0.3712,1.23,-9.99,1.23
2020-09-18 19:14:00,0.3712,1.23,-9.99,1.23
2020-09-18 19:24:00,0.3712,1.27,-9.99,1.27
2020-09-18 19:44:00,0.0333,-0.1,0.1,0.1
2020-09-18 22:44:00,0.3812,0.53,-9.99,0.53
2020-09-18 22:54:00,0.3821,0.54,-9.99,0.54
2020-09-18 23:04:00,0.3821,0.57,-9.99,0.57
2020-09-18 23:14:00,0.3821,0.5,-9.99,0.5
2020-09-18 23:24:00,0.3821,0.57,-9.99,0.57
2020-09-18 23:34:00,0.3738,0.66,-9.99,0.66
2020-09-18 23:44:00,0.3712,0.67,-9.99,0.67
2020-09-18 23:54:00,0.3712,0.65,-9.99,0.65
2020-09-19 00:04:00,0.3712,0.77,0.79,0.77
2020-09-19 00:14:00,0.3712,0.74,-9.99,0.74
2020-09-19 00:24:00,0.3712,0.64,-9.99,0.64
2020-09-19 01:04:00,0.0333,-0.38,0.3,0.3
2020-09-19 05:34:00,0.3163,0.58,-9.99,0.58
2020-09-19 05:44:00,0.3712,0.48,-9.99,0.48
2020-09-19 05:54:00,0.3722,0.49,-9.99,0.49
2020-09-19 06:04:00,0.3728,0.49,-9.99,0.49
2020-09-19 06:14:00,0.3712,0.53,-9.99,0.53
2020-09-19 06:24:00,0.3712,0.65,-9.99,0.65
2020-09-19 06:34:00,0.3712,0.63,-9.99,0.63
2020-09-19 06:44:00,0.3712,0.63,-9.99,0.63
2020-09-19 06:54:00,0.3692,0.61,-9.99,0.61
2020-09-19 07:04:00,0.3712,0.62,-9.99,0.62
2020-09-19 07:14:00,0.3712,0.66,-9.99,0.66
2020-09-19 07:24:00,0.3696,0.66,-9.99,0.66
2020-09-19 07:54:00,0.0333,-0.38,0.32,0.32
2020-09-19 09:04:00,0.0317,-0.99,0.87,0.87
2020-09-19 09:44:00,0.0306,-1.12,0.91,0.91
2020-09-19 10:34:00,0.2775,2.04,-9.99,2.04
2020-09-19 10:44:00,0.3712,1.52,1.54,1.52
2020-09-19 10:54:00,0.3712,1.52,-9.99,1.52
2020-09-19 11:04:00,0.3712,1.63,-9.99,1.63
2020-09-19 11:14:00,0.3712,1.05,-9.99,1.05
2020-09-19 11:24:00,0.3715,0.89,-9.99,0.89
2020-09-19 15:34:00,0.3448,2.1,-9.99,2.1
2020-09-19 15:44:00,0.3712,1.1,-9.99,1.1
2020-09-19 15:54:00,0.3712,1.04,-9.99,1.04
2020-09-19 16:04:00,0.3712,1.08,-9.99,1.08
2020-09-19 16:14:00,0.3712,1.24,-9.99,1.24
2020-09-19 16:24:00,0.3712,1.26,-9.99,1.26
2020-09-19 16:34:00,0.3712,1.16,-9.99,1.16
2020-09-19 16:44:00,0.371,1.23,-9.99,1.23
2020-09-19 16:54:00,0.3712,1.23,-9.99,1.23
2020-09-19 17:04:00,0.3712,1.37,-9.99,1.37
2020-09-19 17:14:00,0.3712,1.18,-9.99,1.18
2020-09-19 17:24:00,0.3712,1.29,-9.99,1.29
2020-09-19 17:34:00,0.3712,1.36,-9.99,1.36
2020-09-19 17:44:00,0.3712,1.48,1.52,1.48
2020-09-19 17:54:00,0.3712,1.92,-9.99,1.92
2020-09-19 18:04:00,0.3712,2.06,-9.99,2.06
2020-09-19 18:14:00,0.3712,1.92,-9.99,1.92
2020-09-19 18:24:00,0.3712,1.46,-9.99,1.46
2020-09-19 18:34:00,0.3712,1.37,-9.99,1.37
2020-09-19 18:44:00,0.3712,1.34,-9.99,1.34
2020-09-19 18:54:00,0.3712,1.23,-9.99,1.23
2020-09-19 19:04:00,0.3712,1.02,-9.99,1.02
2020-09-19 19:14:00,0.3712,1.23,-9.99,1.23
2020-09-19 19:24:00,0.363,1.43,-9.99,1.43
2020-09-19 22:04:00,0.0333,-0.42,0.37,0.37
2020-09-19 22:14:00,0.0333,-0.35,0.26,0.26
2020-09-19 22:34:00,0.2762,0.89,1.61,0.89
2020-09-19 22:44:00,0.3821,1.07,-9.99,1.07
2020-09-19 22:54:00,0.3821,1.17,-9.99,1.17
2020-09-19 23:04:00,0.3821,1.08,-9.99,1.08
2020-09-19 23:14:00,0.3794,0.8,-9.99,0.8
2020-09-19 23:24:00,0.372,0.74,-9.99,0.74
2020-09-19 23:34:00,0.3721,0.74,0.76,0.74
2020-09-19 23:44:00,0.3712,0.83,-9.99,0.83
2020-09-19 23:54:00,0.3745,0.91,-9.99,0.91
2020-09-20 00:04:00,0.3763,0.98,-9.99,0.98
2020-09-20 00:14:00,0.3712,0.97,-9.99,0.97
2020-09-20 00:24:00,0.3511,0.85,-9.99,0.85
2020-09-20 01:04:00,0.0333,-0.41,0.32,0.32
2020-09-20 02:14:00,0.0333,-0.19,0.13,0.13
2020-09-20 02:34:00,0.0333,-0.1,0.06,0.06
2020-09-20 03:14:00,0.0333,-0.05,0.09,0.09
2020-09-20 03:54:00,0.0333,-0.05,0.05,0.05
2020-09-20 05:34:00,0.3742,0.82,-9.99,0.82
2020-09-20 05:44:00,0.3821,1.18,-9.99,1.18
2020-09-20 05:54:00,0.3821,0.91,0.9,0.91
2020-09-20 06:04:00,0.3821,0.87,-9.99,0.87
2020-09-20 06:14:00,0.3813,0.94,-9.99,0.94
2020-09-20 06:24:00,0.3712,0.98,-9.99,0.98
2020-09-20 06:34:00,0.3712,1.07,-9.99,1.07
2020-09-20 06:44:00,0.3712,1.11,-9.99,1.11
2020-09-20 06:54:00,0.3712,1.06,-9.99,1.06
2020-09-20 07:04:00,0.3712,1.15,-9.99,1.15
2020-09-20 07:14:00,0.3712,1.23,-9.99,1.23
2020-09-20 07:24:00,0.3201,2.25,1.12,2.25
2020-09-20 10:14:00,0.0333,-0.72,0.35,0.35
2020-09-20 10:34:00,0.3357,1.39,-9.99,1.39
2020-09-20 10:44:00,0.3802,1.48,-9.99,1.48
2020-09-20 10:54:00,0.3821,1.64,-9.99,1.64
2020-09-20 11:04:00,0.3821,1.68,-9.99,1.68
2020-09-20 11:14:00,0.3821,2.31,-9.99,2.31
2020-09-20 11:24:00,0.3295,3.04,-9.99,3.04
2020-09-20 15:24:00,0.0605,-0.67,2.07,2.07
2020-09-20 15:34:00,0.3763,1.99,-9.99,1.99
2020-09-20 15:44:00,0.3815,1.62,-9.99,1.62
2020-09-20 15:54:00,0.382,1.77,-9.99,1.77
2020-09-20 16:14:00,0.3821,1.57,-9.99,1.57
2020-09-20 16:24:00,0.3821,1.63,-9.99,1.63
2020-09-20 16:34:00,0.3821,1.67,-9.99,1.67
2020-09-20 16:44:00,0.3821,1.73,-9.99,1.73
2020-09-20 16:54:00,0.3821,1.92,-9.99,1.92
2020-09-20 17:04:00,0.3821,2.19,2.2,2.19
2020-09-20 17:14:00,0.381,2.35,-9.99,2.35
2020-09-20 17:24:00,0.3815,2.4,2.27,2.4
2020-09-20 17:34:00,0.3821,2.43,-9.99,2.43
2020-09-20 17:44:00,0.3821,2.34,-9.99,2.34
2020-09-20 17:54:00,0.3761,3.38,-9.99,3.38
2020-09-20 18:04:00,0.3712,2.57,2.38,2.57
2020-09-20 18:14:00,0.3712,2.43,2.44,2.43
2020-09-20 18:24:00,0.3768,2.66,-9.99,2.66
2020-09-20 18:34:00,0.3795,2.85,-9.99,2.85
2020-09-20 18:44:00,0.3749,2.96,-9.99,2.96
2020-09-20 18:54:00,0.378,3.02,-9.99,3.02
2020-09-20 19:04:00,0.3732,3.01,-9.99,3.01
2020-09-20 19:14:00,0.3738,3.09,-9.99,3.09
2020-09-20 19:24:00,0.3187,2.65,-9.99,2.65
2020-09-20 22:34:00,0.3216,2.35,-9.99,2.35
2020-09-20 22:44:00,0.3821,3.17,-9.99,3.17
2020-09-20 22:54:00,0.3821,3.01,-9.99,3.01
2020-09-20 23:04:00,0.3821,2.96,-9.99,2.96
2020-09-20 23:14:00,0.3821,2.81,-9.99,2.81
2020-09-20 23:24:00,0.3821,2.79,-9.99,2.79
2020-09-20 23:34:00,0.3796,3.1,-9.99,3.1
2020-09-20 23:44:00,0.38,3.36,-9.99,3.36
2020-09-20 23:54:00,0.3749,3.47,-9.99,3.47
2020-09-21 00:04:00,0.3712,3.32,3.2,3.32
2020-09-21 00:14:00,0.3712,3.1,-9.99,3.1
2020-09-21 00:24:00,0.3074,4.07,-9.99,4.07
2020-09-21 05:34:00,0.3712,2.84,-9.99,2.84
2020-09-21 05:44:00,0.3712,2.41,-9.99,2.41
2020-09-21 05:54:00,0.3712,2.3,-9.99,2.3
2020-09-21 06:04:00,0.3712,2.29,2.24,2.29
2020-09-21 06:14:00,0.378,2.39,-9.99,2.39
2020-09-21 06:24:00,0.3732,2.63,-9.99,2.63
2020-09-21 06:34:00,0.3712,2.72,-9.99,2.72
2020-09-21 06:44:00,0.3712,2.87,2.78,2.87
2020-09-21 06:54:00,0.3712,2.85,-9.99,2.85
2020-09-21 07:04:00,0.3712,2.91,-9.99,2.91
2020-09-21 07:14:00,0.3712,3.47,-9.99,3.47
2020-09-21 07:24:00,0.2661,4.2,-9.99,4.2
2020-09-21 08:14:00,0.0333,-1.47,1.11,1.11
2020-09-21 09:44:00,0.0333,-1.15,0.71,0.71
2020-09-21 10:34:00,0.3711,2.48,-9.99,2.48
2020-09-21 10:44:00,0.3712,1.36,-9.99,1.36
2020-09-21 10:54:00,0.3722,1.2,-9.99,1.2
2020-09-21 11:04:00,0.3722,1.5,-9.99,1.5
2020-09-21 11:14:00,0.3717,1.06,-9.99,1.06
2020-09-21 11:24:00,0.2773,6.88,-9.99,6.88
2020-09-21 12:04:00,0.0333,-0.03,0.15,0.15
2020-09-21 12:44:00,0.0333,-0.67,0.53,0.53
2020-09-21 15:34:00,0.3712,1.43,-9.99,1.43
2020-09-21 15:44:00,0.3712,0.79,-9.99,0.79
2020-09-21 15:54:00,0.3712,1.38,-9.99,1.38
2020-09-21 16:04:00,0.3729,1.71,-9.99,1.71
2020-09-21 16:14:00,0.3739,1.22,-9.99,1.22
2020-09-21 16:24:00,0.3759,1.79,-9.99,1.79
2020-09-21 16:34:00,0.3818,1.24,-9.99,1.24
2020-09-21 16:44:00,0.3795,1.36,-9.99,1.36
2020-09-21 16:54:00,0.382,1.42,-9.99,1.42
2020-09-21 17:04:00,0.3821,1.03,-9.99,1.03
2020-09-21 17:14:00,0.3819,1.14,-9.99,1.14
2020-09-21 17:24:00,0.3818,1.27,-9.99,1.27
2020-09-21 17:34:00,0.3712,1.35,-9.99,1.35
2020-09-21 17:44:00,0.3712,1.34,-9.99,1.34
2020-09-21 17:54:00,0.3712,1.58,-9.99,1.58
2020-09-21 18:04:00,0.3712,1.6,-9.99,1.6
2020-09-21 18:14:00,0.3712,1.48,-9.99,1.48
2020-09-21 18:24:00,0.3712,1.22,1.17,1.22
2020-09-21 18:34:00,0.381,1.32,-9.99,1.32
2020-09-21 18:44:00,0.3804,1.6,-9.99,1.6
2020-09-21 18:54:00,0.3784,1.53,1.48,1.53
2020-09-21 19:04:00,0.3716,1.48,-9.99,1.48
2020-09-21 19:14:00,0.3729,1.6,-9.99,1.6
2020-09-21 19:24:00,0.274,7.97,-9.99,7.97
2020-09-21 21:04:00,0.0333,-0.48,0.36,0.36
2020-09-21 21:14:00,0.0333,-0.64,0.47,0.47
2020-09-21 22:34:00,0.3566,1.81,-9.99,1.81
2020-09-21 22:44:00,0.3821,1.29,-9.99,1.29
2020-09-21 22:54:00,0.3821,1.21,-9.99,1.21
2020-09-21 23:04:00,0.3821,1.17,-9.99,1.17
2020-09-21 23:14:00,0.3817,1.21,-9.99,1.21
2020-09-21 23:24:00,0.3746,1.22,-9.99,1.22
2020-09-21 23:34:00,0.3712,1.28,-9.99,1.28
2020-09-21 23:44:00,0.3712,1.3,-9.99,1.3
2020-09-21 23:54:00,0.3712,1.4,-9.99,1.4
2020-09-22 00:04:00,0.3712,1.58,-9.99,1.58
2020-09-22 00:14:00,0.3712,2.06,2.07,2.06
2020-09-22 00:24:00,0.2714,7.29,-9.99,7.29
2020-09-22 05:34:00,0.3712,1.44,-9.99,1.44
2020-09-22 05:44:00,0.3712,1.47,-9.99,1.47
2020-09-22 05:54:00,0.3714,1.55,-9.99,1.55
2020-09-22 06:04:00,0.3712,1.61,-9.99,1.61
2020-09-22 06:14:00,0.3712,1.63,-9.99,1.63
2020-09-22 06:24:00,0.3711,1.51,-9.99,1.51
2020-09-22 06:34:00,0.3712,1.42,-9.99,1.42
2020-09-22 06:44:00,0.3712,1.57,-9.99,1.57
2020-09-22 06:54:00,0.3712,1.63,-9.99,1.63
2020-09-22 07:04:00,0.3712,2.02,-9.99,2.02
2020-09-22 07:14:00,0.3633,2.03,-9.99,2.03
2020-09-22 10:34:00,0.3711,2.04,-9.99,2.04
2020-09-22 10:44:00,0.3712,1.11,-9.99,1.11
2020-09-22 10:54:00,0.3715,1.23,-9.99,1.23
2020-09-22 11:04:00,0.3712,1.27,-9.99,1.27
2020-09-22 11:14:00,0.3712,1.28,-9.99,1.28
2020-09-22 15:34:00,0.3712,1.38,-9.99,1.38
2020-09-22 15:44:00,0.3712,1.73,-9.99,1.73
2020-09-22 15:54:00,0.3712,1.89,-9.99,1.89
2020-09-22 16:04:00,0.3726,1.54,-9.99,1.54
2020-09-22 16:14:00,0.3712,1.54,-9.99,1.54
2020-09-22 16:24:00,0.3712,1.65,-9.99,1.65
2020-09-22 16:34:00,0.3712,1.9,-9.99,1.9
2020-09-22 16:44:00,0.3705,1.09,-9.99,1.09
2020-09-22 16:54:00,0.3711,1.24,-9.99,1.24
2020-09-22 17:04:00,0.3712,1.28,-9.99,1.28
2020-09-22 17:14:00,0.371,1.33,-9.99,1.33
2020-09-22 17:24:00,0.3711,1.72,-9.99,1.72
2020-09-22 17:34:00,0.3712,1.97,-9.99,1.97
2020-09-22 17:44:00,0.3712,1.32,-9.99,1.32
2020-09-22 17:54:00,0.3712,1.25,-9.99,1.25
2020-09-22 18:04:00,0.3712,1.25,-9.99,1.25
2020-09-22 18:14:00,0.3712,1.18,-9.99,1.18
2020-09-22 18:24:00,0.3712,1.0,-9.99,1.0
2020-09-22 18:34:00,0.3712,1.11,-9.99,1.11
2020-09-22 18:44:00,0.3712,1.15,-9.99,1.15
2020-09-22 18:54:00,0.3712,1.21,-9.99,1.21
2020-09-22 19:04:00,0.3712,1.04,-9.99,1.04
2020-09-22 19:14:00,0.3712,1.41,-9.99,1.41
2020-09-22 22:34:00,0.3759,2.3,-9.99,2.3
2020-09-22 22:44:00,0.3812,1.51,-9.99,1.51
2020-09-22 22:54:00,0.3758,1.54,-9.99,1.54
2020-09-22 23:04:00,0.3712,1.41,-9.99,1.41
2020-09-22 23:14:00,0.3712,1.2,-9.99,1.2
2020-09-22 23:24:00,0.3712,1.07,-9.99,1.07
2020-09-22 23:34:00,0.3712,0.96,-9.99,0.96
2020-09-22 23:44:00,0.3712,0.92,-9.99,0.92
2020-09-22 23:54:00,0.3712,1.07,-9.99,1.07
2020-09-23 00:04:00,0.3712,0.69,-9.99,0.69
2020-09-23 00:14:00,0.3712,1.01,-9.99,1.01
2020-09-23 05:34:00,0.3712,2.41,-9.99,2.41
2020-09-23 05:44:00,0.3712,3.01,-9.99,3.01
2020-09-23 05:54:00,0.3712,2.87,-9.99,2.87
2020-09-23 06:04:00,0.3712,2.83,-9.99,2.83
2020-09-23 06:14:00,0.3712,2.8,-9.99,2.8
2020-09-23 06:24:00,0.3683,2.69,-9.99,2.69
2020-09-23 06:34:00,0.3712,7.5,-9.99,7.5
2020-09-23 06:44:00,0.3712,2.81,-9.99,2.81
2020-09-23 06:54:00,0.3712,2.38,-9.99,2.38
2020-09-23 07:04:00,0.3712,2.42,-9.99,2.42
2020-09-23 07:14:00,0.369,3.23,-9.99,3.23
2020-09-23 10:34:00,0.3711,2.92,-9.99,2.92
2020-09-23 10:44:00,0.3711,2.29,-9.99,2.29
2020-09-23 10:54:00,0.3719,2.07,-9.99,2.07
2020-09-23 11:04:00,0.3728,2.04,-9.99,2.04
2020-09-23 11:14:00,0.3771,2.23,-9.99,2.23
2020-09-23 15:34:00,0.3712,1.15,-9.99,1.15
2020-09-23 15:44:00,0.3712,1.41,-9.99,1.41
2020-09-23 15:54:00,0.3712,1.76,-9.99,1.76
2020-09-23 16:04:00,0.3712,3.38,-9.99,3.38
2020-09-23 16:14:00,0.3718,2.84,-9.99,2.84
2020-09-23 16:24:00,0.3712,2.48,-9.99,2.48
2020-09-23 16:34:00,0.3727,2.94,-9.99,2.94
2020-09-23 16:44:00,0.3712,2.66,-9.99,2.66
2020-09-23 16:54:00,0.3712,2.57,-9.99,2.57
2020-09-23 17:04:00,0.3701,1.72,-9.99,1.72
2020-09-23 17:14:00,0.361,1.07,-9.99,1.07
2020-09-23 17:24:00,0.3618,0.86,-9.99,0.86
2020-09-23 17:34:00,0.3637,0.96,-9.99,0.96
2020-09-23 17:44:00,0.3605,1.2,-9.99,1.2
2020-09-23 17:54:00,0.3627,1.25,-9.99,1.25
2020-09-23 18:04:00,0.3678,1.58,-9.99,1.58
2020-09-23 18:14:00,0.3711,1.64,-9.99,1.64
2020-09-23 18:24:00,0.3711,1.73,-9.99,1.73
2020-09-23 18:34:00,0.3712,1.79,-9.99,1.79
2020-09-23 18:44:00,0.3712,1.98,-9.99,1.98
2020-09-23 18:54:00,0.3712,2.2,-9.99,2.2
2020-09-23 19:04:00,0.3712,2.45,-9.99,2.45
2020-09-23 19:14:00,0.3712,2.83,-9.99,2.83
2020-09-23 20:04:00,0.0333,-0.04,0.13,0.13
2020-09-23 22:34:00,0.3712,0.76,-9.99,0.76
2020-09-23 22:44:00,0.3712,0.38,-9.99,0.38
2020-09-23 22:54:00,0.3712,0.29,-9.99,0.29
2020-09-23 23:04:00,0.3712,0.27,-9.99,0.27
2020-09-23 23:14:00,0.3712,0.26,-9.99,0.26
2020-09-23 23:24:00,0.3712,0.26,-9.99,0.26
2020-09-23 23:34:00,0.3712,0.29,-9.99,0.29
2020-09-23 23:44:00,0.3712,0.27,-9.99,0.27
2020-09-23 23:54:00,0.3712,0.34,-9.99,0.34
2020-09-24 00:04:00,0.3712,0.33,-9.99,0.33
2020-09-24 00:14:00,0.3712,0.23,-9.99,0.23
2020-09-24 05:34:00,0.3711,0.62,-9.99,0.62
2020-09-24 05:44:00,0.3698,0.62,-9.99,0.62
2020-09-24 05:54:00,0.3658,0.59,-9.99,0.59
2020-09-24 06:04:00,0.3603,0.44,-9.99,0.44
2020-09-24 06:14:00,0.3636,0.44,-9.99,0.44
2020-09-24 06:24:00,0.3679,0.43,-9.99,0.43
2020-09-24 06:34:00,0.3711,0.49,-9.99,0.49
2020-09-24 06:44:00,0.3712,0.71,-9.99,0.71
2020-09-24 06:54:00,0.3708,1.01,0.99,1.01
2020-09-24 07:04:00,0.3628,0.98,-9.99,0.98
2020-09-24 07:14:00,0.3605,1.06,-9.99,1.06
2020-09-24 10:34:00,0.3712,1.29,1.18,1.29
2020-09-24 10:44:00,0.3712,1.1,-9.99,1.1
2020-09-24 10:54:00,0.3737,1.22,-9.99,1.22
2020-09-24 11:04:00,0.3734,1.19,-9.99,1.19
2020-09-24 11:14:00,0.3712,1.41,1.38,1.41
2020-09-24 15:24:00,0.2712,2.52,-9.99,2.52
2020-09-24 15:34:00,0.3712,1.27,-9.99,1.27
2020-09-24 15:44:00,0.3712,1.43,-9.99,1.43
2020-09-24 15:54:00,0.3712,1.24,-9.99,1.24
2020-09-24 16:04:00,0.3713,1.92,-9.99,1.92
2020-09-24 16:14:00,0.3712,1.81,-9.99,1.81
2020-09-24 16:24:00,0.3729,1.17,-9.99,1.17
2020-09-24 16:34:00,0.3795,1.62,-9.99,1.62
2020-09-24 16:44:00,0.3746,1.82,-9.99,1.82
2020-09-24 16:54:00,0.3794,1.84,-9.99,1.84
2020-09-24 17:04:00,0.3712,2.0,-9.99,2.0
2020-09-24 17:14:00,0.3712,1.82,-9.99,1.82
2020-09-24 17:24:00,0.3712,1.57,-9.99,1.57
2020-09-24 17:34:00,0.3712,1.41,-9.99,1.41
2020-09-24 17:44:00,0.3695,1.96,-9.99,1.96
2020-09-24 17:54:00,0.3712,1.86,-9.99,1.86
2020-09-24 18:04:00,0.3712,1.95,-9.99,1.95
2020-09-24 18:14:00,0.3712,2.5,-9.99,2.5
2020-09-24 18:24:00,0.3712,1.95,-9.99,1.95
2020-09-24 18:34:00,0.3712,1.62,-9.99,1.62
2020-09-24 18:44:00,0.3712,1.64,-9.99,1.64
2020-09-24 18:54:00,0.3712,2.11,-9.99,2.11
2020-09-24 19:04:00,0.3712,2.29,-9.99,2.29
2020-09-24 19:14:00,0.3712,2.32,-9.99,2.32
2020-09-24 22:34:00,0.3712,2.3,-9.99,2.3
2020-09-24 22:44:00,0.3712,1.87,-9.99,1.87
2020-09-24 22:54:00,0.3712,1.67,-9.99,1.67
2020-09-24 23:04:00,0.3712,1.69,-9.99,1.69
2020-09-24 23:14:00,0.3712,1.77,-9.99,1.77
2020-09-24 23:24:00,0.373,1.94,-9.99,1.94
2020-09-24 23:34:00,0.3732,1.85,-9.99,1.85
2020-09-24 23:44:00,0.3712,1.77,-9.99,1.77
2020-09-24 23:54:00,0.3712,1.83,-9.99,1.83
2020-09-25 00:04:00,0.3712,1.72,1.67,1.72
2020-09-25 00:14:00,0.3712,1.56,-9.99,1.56
2020-09-25 05:24:00,0.3317,4.01,4.78,4.01
2020-09-25 05:34:00,0.3712,5.08,-9.99,5.08
2020-09-25 05:44:00,0.3712,5.63,-9.99,5.63
2020-09-25 05:54:00,0.3712,5.34,-9.99,5.34
2020-09-25 06:04:00,0.3712,5.4,-9.99,5.4
2020-09-25 06:14:00,0.3707,5.32,-9.99,5.32
2020-09-25 06:24:00,0.3712,5.24,-9.99,5.24
2020-09-25 06:34:00,0.3712,4.64,-9.99,4.64
2020-09-25 06:44:00,0.371,4.54,4.64,4.54
2020-09-25 06:54:00,0.3683,4.04,-9.99,4.04
2020-09-25 07:04:00,0.3708,4.26,-9.99,4.26
2020-09-25 07:14:00,0.3458,3.53,-9.99,3.53
2020-09-25 09:14:00,0.0333,-1.02,0.6,0.6
2020-09-25 10:24:00,0.3004,1.77,-9.99,1.77
2020-09-25 10:34:00,0.3709,2.77,-9.99,2.77
2020-09-25 10:44:00,0.3712,2.6,-9.99,2.6
2020-09-25 10:54:00,0.3712,2.2,-9.99,2.2
2020-09-25 11:04:00,0.3713,2.2,-9.99,2.2
2020-09-25 11:14:00,0.3582,2.51,-9.99,2.51
2020-09-25 15:24:00,0.3514,2.29,-9.99,2.29
