Tstamp,station_ID,pm25,pm10,h,t
2024-01-18 19:51:22,A230398,10,3,64,26.1
2024-01-18 19:55:44,A230383,101,40,64,25.5
2024-01-18 19:55:35,A230626,84,33,70,25.5
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-18 19:56:14,A364435,85,29,62,26.1
2024-01-18 19:55:29,A358570,91,33,62,26.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-18 20:57:25,A230398,10,3,69,25.5
2024-01-18 20:55:45,A230383,101,40,68,25
2024-01-18 20:55:36,A230626,111,49,75,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-18 20:56:15,A364435,108,43,66,25.5
2024-01-18 20:57:30,A358570,104,41,65,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-18 21:57:26,A230398,28,6,70,25
2024-01-18 21:57:47,A230383,123,51,70,25
2024-01-18 21:57:37,A230626,96,40,76,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-18 21:50:17,A364435,95,36,66,25.5
2024-01-18 21:55:31,A358570,98,37,65,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-18 22:53:26,A230398,16,3,71,25.5
2024-01-18 22:55:48,A230383,115,48,69,25
2024-01-18 22:55:39,A230626,92,38,77,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-18 22:54:18,A364435,99,38,67,25.5
2024-01-18 22:55:32,A358570,98,37,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-18 23:55:27,A230398,3,1,71,25.5
2024-01-18 23:55:52,A230383,113,46,70,25
2024-01-18 23:55:40,A230626,83,33,76,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-18 23:54:19,A364435,94,35,67,25.5
2024-01-18 23:55:33,A358570,94,34,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 00:57:30,A230398,21,5,72,25.5
2024-01-19 00:57:50,A230383,119,49,69,25
2024-01-19 00:57:41,A230626,93,39,76,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 00:54:19,A364435,93,35,67,25.5
2024-01-19 00:55:34,A358570,98,36,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 01:53:30,A230398,0,0,72,25.5
2024-01-19 01:55:51,A230383,124,51,69,25
2024-01-19 01:55:42,A230626,98,41,78,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 01:56:21,A364435,111,45,67,25
2024-01-19 01:55:35,A358570,103,39,67,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 02:55:31,A230398,6,1,72,25.5
2024-01-19 02:55:52,A230383,117,48,71,25
2024-01-19 02:55:43,A230626,93,40,79,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 02:54:22,A364435,114,47,67,25
2024-01-19 02:55:41,A358570,113,45,68,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 03:55:33,A230398,10,2,72,25.5
2024-01-19 03:55:53,A230383,114,47,72,24.4
2024-01-19 03:55:44,A230626,94,40,80,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 03:54:24,A364435,101,40,68,25
2024-01-19 03:55:42,A358570,103,39,68,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 04:55:34,A230398,3,1,73,25
2024-01-19 04:55:54,A230383,119,49,73,24.4
2024-01-19 04:55:45,A230626,94,41,80,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 04:54:29,A364435,133,53,69,24.4
2024-01-19 04:55:43,A358570,124,50,68,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 05:55:35,A230398,2,0,72,25
2024-01-19 05:55:55,A230383,130,53,73,24.4
2024-01-19 05:55:46,A230626,107,48,80,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 05:56:26,A364435,150,55,69,25
2024-01-19 05:55:44,A358570,143,55,68,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 06:55:37,A230398,2,0,72,25
2024-01-19 06:55:56,A230383,140,56,72,24.4
2024-01-19 06:55:47,A230626,109,48,79,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 06:52:28,A364435,147,55,68,24.4
2024-01-19 06:53:45,A358570,146,56,68,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 07:55:38,A230398,3,1,73,25
2024-01-19 07:55:57,A230383,155,61,70,25
2024-01-19 07:55:48,A230626,130,55,80,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 07:56:29,A364435,126,52,68,25
2024-01-19 07:55:46,A358570,123,51,67,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 08:53:39,A230398,1,0,69,26.1
2024-01-19 08:53:58,A230383,153,59,64,26.1
2024-01-19 08:49:49,A230626,111,49,73,25.5
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 08:54:30,A364435,112,46,65,26.1
2024-01-19 08:53:47,A358570,112,45,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 09:55:40,A230398,9,2,65,26.6
2024-01-19 09:53:59,A230383,118,49,61,26.6
2024-01-19 09:53:50,A230626,93,38,64,27.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 09:54:32,A364435,109,44,61,27.2
2024-01-19 09:53:48,A358570,116,47,64,26.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 10:55:42,A230398,0,0,58,27.7
2024-01-19 10:56:00,A230383,99,38,44,32.7
2024-01-19 10:55:51,A230626,81,30,57,28.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 10:54:32,A364435,89,32,57,27.7
2024-01-19 10:55:49,A358570,84,28,59,26.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 11:55:43,A230398,5,1,54,28.3
2024-01-19 11:56:02,A230383,91,34,44,31.6
2024-01-19 11:55:53,A230626,66,22,54,28.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 11:54:33,A364435,81,27,54,28.3
2024-01-19 11:55:51,A358570,90,32,57,27.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 12:55:44,A230398,1,0,53,28.8
2024-01-19 12:56:03,A230383,106,41,44,31.6
2024-01-19 12:55:53,A230626,73,27,53,29.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 12:56:34,A364435,75,23,52,28.8
2024-01-19 12:55:52,A358570,71,21,55,27.7
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 13:55:45,A230398,4,1,50,30
2024-01-19 13:54:04,A230383,104,40,37,35
2024-01-19 13:53:55,A230626,70,24,52,30
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 13:54:36,A364435,87,30,52,29.4
2024-01-19 13:53:53,A358570,105,47,55,28.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 14:55:47,A230398,7,1,49,30
2024-01-19 14:56:05,A230383,101,39,35,36.09
2024-01-19 14:55:56,A230626,77,27,51,29.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 14:54:37,A364435,96,35,51,30
2024-01-19 14:55:54,A358570,92,32,55,28.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 15:55:48,A230398,8,2,53,29.4
2024-01-19 15:56:06,A230383,120,50,45,31.6
2024-01-19 15:55:57,A230626,80,31,56,28.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 15:54:38,A364435,91,33,54,29.4
2024-01-19 15:55:58,A358570,93,35,57,28.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 16:55:49,A230398,5,1,55,28.8
2024-01-19 16:56:07,A230383,138,54,46,31.6
2024-01-19 16:55:58,A230626,88,36,61,28.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 16:56:39,A364435,86,30,58,28.3
2024-01-19 16:55:56,A358570,81,25,60,27.7
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 17:55:50,A230398,14,3,56,27.7
2024-01-19 17:56:09,A230383,143,56,54,28.8
2024-01-19 17:55:59,A230626,96,43,65,27.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 17:54:43,A364435,87,31,59,27.2
2024-01-19 17:53:57,A358570,89,30,60,27.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 18:55:52,A230398,18,4,63,27.2
2024-01-19 18:56:10,A230383,132,53,61,26.6
2024-01-19 18:56:00,A230626,107,46,70,26.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 18:56:40,A364435,108,43,62,26.6
2024-01-19 18:55:58,A358570,118,48,61,26.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 19:55:53,A230398,11,2,67,26.1
2024-01-19 19:56:11,A230383,131,53,65,26.1
2024-01-19 19:56:02,A230626,99,44,73,25.5
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 19:52:55,A364435,101,39,64,25.5
2024-01-19 19:55:59,A358570,102,39,62,26.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 20:55:55,A230398,13,3,68,26.1
2024-01-19 20:56:12,A230383,127,52,65,21.1
2024-01-19 20:56:03,A230626,91,38,74,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 20:54:55,A364435,93,35,66,25.5
2024-01-19 20:56:00,A358570,95,35,64,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 21:55:56,A230398,2,0,70,25.5
2024-01-19 21:56:13,A230383,123,51,67,25
2024-01-19 21:56:04,A230626,90,37,75,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 21:56:57,A364435,91,33,65,25.5
2024-01-19 21:56:01,A358570,91,32,64,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 22:55:57,A230398,13,3,71,25.5
2024-01-19 22:56:14,A230383,121,50,68,25.5
2024-01-19 22:56:06,A230626,95,41,75,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 22:55:02,A364435,93,35,66,25.5
2024-01-19 22:56:02,A358570,91,32,65,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-19 23:53:58,A230398,7,1,71,25.5
2024-01-19 23:54:15,A230383,126,52,67,25
2024-01-19 23:54:07,A230626,86,34,76,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-19 23:55:03,A364435,109,43,67,25
2024-01-19 23:54:04,A358570,105,41,65,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 00:55:59,A230398,2,0,70,25.5
2024-01-20 00:54:16,A230383,112,46,67,25.5
2024-01-20 00:56:08,A230626,92,39,76,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 00:55:10,A364435,112,45,66,25
2024-01-20 00:56:05,A358570,110,44,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 01:56:01,A230398,5,1,69,25.5
2024-01-20 01:56:17,A230383,106,43,68,25.5
2024-01-20 01:56:09,A230626,80,30,76,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 01:57:11,A364435,116,48,66,25.5
2024-01-20 01:56:06,A358570,113,46,65,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 02:56:02,A230398,0,0,70,25.5
2024-01-20 02:56:18,A230383,104,43,68,25
2024-01-20 02:56:10,A230626,74,27,77,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 02:55:12,A364435,110,45,66,25.5
2024-01-20 02:56:07,A358570,109,42,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 03:54:03,A230398,10,2,70,25.5
2024-01-20 03:54:19,A230383,96,37,69,25
2024-01-20 03:54:11,A230626,73,28,77,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 03:51:13,A364435,132,53,67,25.5
2024-01-20 03:54:08,A358570,127,51,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 04:56:05,A230398,0,0,70,25.5
2024-01-20 04:56:20,A230383,100,39,69,25
2024-01-20 04:56:12,A230626,101,44,76,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 04:51:17,A364435,140,54,66,25
2024-01-20 04:56:09,A358570,136,54,66,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 05:56:06,A230398,0,0,70,25.5
2024-01-20 05:56:21,A230383,126,52,69,25
2024-01-20 05:54:13,A230626,101,44,76,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 05:55:15,A364435,153,58,66,25.5
2024-01-20 05:56:09,A358570,150,57,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 06:56:07,A230398,12,3,71,25.5
2024-01-20 06:56:23,A230383,129,53,69,25
2024-01-20 06:56:14,A230626,98,44,78,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 06:53:16,A364435,157,61,67,25
2024-01-20 06:56:10,A358570,155,60,66,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 07:56:08,A230398,12,3,73,25
2024-01-20 07:56:24,A230383,131,53,69,25.5
2024-01-20 07:56:15,A230626,104,47,76,25.5
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 07:57:18,A364435,120,50,67,25.5
2024-01-20 07:56:11,A358570,122,49,67,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 08:54:10,A230398,8,2,67,26.1
2024-01-20 08:56:25,A230383,140,56,62,26.6
2024-01-20 08:56:17,A230626,113,49,70,26.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 08:55:19,A364435,116,48,64,26.1
2024-01-20 08:56:13,A358570,113,45,65,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 09:56:10,A230398,1,0,57,28.8
2024-01-20 09:56:26,A230383,130,53,55,28.3
2024-01-20 09:56:18,A230626,99,43,61,27.7
2024-01-20 09:49:59,A230443,71,25,62,17.7
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 09:57:23,A364435,97,37,59,27.2
2024-01-20 09:56:14,A358570,92,32,60,26.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 10:54:12,A230398,9,2,54,28.8
2024-01-20 10:54:27,A230383,103,40,46,31.1
2024-01-20 10:54:19,A230626,88,38,56,28.8
2024-01-20 10:54:02,A230443,66,22,55,28.3
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 10:55:22,A364435,113,46,55,28.8
2024-01-20 10:54:14,A358570,115,45,58,27.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 11:54:13,A230398,8,2,52,29.4
2024-01-20 11:54:28,A230383,116,48,39,33.8
2024-01-20 11:54:20,A230626,89,34,51,30
2024-01-20 11:56:06,A230443,73,26,53,29.4
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 11:55:23,A364435,115,47,52,29.4
2024-01-20 11:54:19,A358570,120,48,56,27.7
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 12:56:15,A230398,4,1,48,30
2024-01-20 12:56:29,A230383,99,39,35,35.5
2024-01-20 12:54:21,A230626,75,29,51,29.4
2024-01-20 12:56:07,A230443,57,15,51,29.4
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 12:55:24,A364435,93,33,49,30
2024-01-20 12:56:17,A358570,97,36,54,28.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 13:56:16,A230398,1,0,49,30
2024-01-20 13:54:33,A230383,105,41,31,39.4
2024-01-20 13:54:22,A230626,75,26,50,30
2024-01-20 13:45:43,A230443,60,18,51,21.6
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 13:55:25,A364435,96,36,50,30
2024-01-20 13:56:18,A358570,125,51,55,28.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 14:56:17,A230398,2,0,47,30
2024-01-20 14:54:31,A230383,96,35,38,32.7
2024-01-20 14:56:23,A230626,66,23,47,30
2024-01-20 14:51:23,A230443,54,15,48,30
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 14:55:26,A364435,85,29,48,30
2024-01-20 14:56:19,A358570,84,27,52,28.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 15:56:19,A230398,10,2,47,29.4
2024-01-20 15:56:32,A230383,113,45,42,31.6
2024-01-20 15:56:24,A230626,69,23,50,29.4
2024-01-20 15:55:24,A230443,57,17,49,29.4
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 15:55:37,A364435,78,25,48,29.4
2024-01-20 15:56:20,A358570,80,25,51,28.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 16:56:20,A230398,7,1,55,28.8
2024-01-20 16:56:33,A230383,121,49,50,30
2024-01-20 16:56:25,A230626,86,35,57,28.3
2024-01-20 16:51:30,A230443,54,16,54,28.3
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 16:55:41,A364435,90,32,53,28.8
2024-01-20 16:56:21,A358570,93,33,55,27.7
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 17:54:21,A230398,25,6,58,27.7
2024-01-20 17:54:34,A230383,113,46,56,27.2
2024-01-20 17:54:26,A230626,83,33,62,27.2
2024-01-20 17:53:29,A230443,59,17,58,27.7
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-20 17:53:42,A364435,91,33,56,27.7
2024-01-20 17:54:22,A358570,92,32,57,27.7
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 18:56:22,A230398,89,36,62,27.2
2024-01-20 18:56:35,A230383,114,47,61,26.6
2024-01-20 18:56:27,A230626,91,40,66,26.6
2024-01-20 18:57:40,A230443,62,19,61,26.6
2024-01-20 18:57:43,A231934,87,31,96,26.1
2024-01-20 18:57:43,A364435,91,34,59,26.6
2024-01-20 18:56:23,A358570,93,34,59,27.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 19:56:23,A230398,8,2,64,26.6
2024-01-20 19:56:37,A230383,119,50,62,26.6
2024-01-20 19:56:29,A230626,91,37,68,26.1
2024-01-20 19:49:35,A230443,60,18,63,26.1
2024-01-20 19:55:44,A231934,91,33,100,25.5
2024-01-20 19:55:45,A364435,89,32,61,26.6
2024-01-20 19:56:24,A358570,91,31,60,26.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 20:56:25,A230398,16,3,65,26.1
2024-01-20 20:56:38,A230383,104,42,65,25.5
2024-01-20 20:56:30,A230626,88,35,70,25.5
2024-01-20 20:49:35,A230443,57,17,65,26.1
2024-01-20 20:53:45,A231934,85,29,100,25
2024-01-20 20:53:47,A364435,83,27,62,26.1
2024-01-20 20:54:25,A358570,91,31,61,26.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 21:52:26,A230398,0,0,66,26.1
2024-01-20 21:52:39,A230383,119,49,63,25.5
2024-01-20 21:52:31,A230626,93,39,70,25.5
2024-01-20 21:53:36,A230443,60,19,66,25
2024-01-20 21:52:57,A231934,96,36,100,25
2024-01-20 21:51:48,A364435,100,39,62,26.1
2024-01-20 21:52:26,A358570,105,40,61,26.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 22:56:27,A230398,9,2,66,25.5
2024-01-20 22:56:40,A230383,117,49,64,25.5
2024-01-20 22:54:32,A230626,89,37,69,25.5
2024-01-20 22:57:36,A230443,57,18,66,25
2024-01-20 22:56:58,A231934,119,49,100,25
2024-01-20 22:57:52,A364435,110,44,59,23.8
2024-01-20 22:56:27,A358570,123,49,57,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-20 23:56:28,A230398,29,6,58,25.5
2024-01-20 23:56:41,A230383,159,64,58,25
2024-01-20 23:56:33,A230626,106,47,64,23.8
2024-01-20 23:57:37,A230443,111,45,63,11.1
2024-01-20 23:56:59,A231934,107,43,96,22.7
2024-01-20 23:29:53,A364435,100,38,63,22.2
2024-01-20 23:54:28,A358570,97,34,60,23.8
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 00:54:30,A230398,8,2,57,25
2024-01-21 00:54:42,A230383,144,56,58,24.4
2024-01-21 00:54:35,A230626,100,44,65,23.3
2024-01-21 00:55:38,A230443,75,27,63,22.2
2024-01-21 00:55:00,A231934,95,35,96,21.6
2024-01-21 00:50:06,A364435,86,32,63,21.6
2024-01-21 00:54:29,A358570,88,30,60,22.7
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 01:54:31,A230398,2,0,56,24.4
2024-01-21 01:54:43,A230383,134,54,58,23.3
2024-01-21 01:54:36,A230626,119,51,64,22.7
2024-01-21 01:55:39,A230443,76,28,61,22.2
2024-01-21 01:55:01,A231934,86,29,92,21.6
2024-01-21 01:50:08,A364435,84,29,62,21.1
2024-01-21 01:54:31,A358570,86,28,58,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 02:54:32,A230398,3,1,56,23.8
2024-01-21 02:54:44,A230383,133,54,58,21.6
2024-01-21 02:54:36,A230626,87,33,64,21.6
2024-01-21 02:55:40,A230443,79,30,62,20.5
2024-01-21 02:55:02,A231934,79,26,91,21.1
2024-01-21 02:38:09,A364435,81,28,62,20.5
2024-01-21 02:54:32,A358570,79,25,58,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 03:54:34,A230398,7,2,57,23.3
2024-01-21 03:54:45,A230383,103,39,60,21.6
2024-01-21 03:54:38,A230626,93,39,66,21.1
2024-01-21 03:55:40,A230443,48,12,64,20.5
2024-01-21 03:55:04,A231934,89,32,96,20.5
2024-01-21 03:48:22,A364435,76,24,61,20.5
2024-01-21 03:54:32,A358570,80,25,60,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 04:54:35,A230398,1,0,59,22.7
2024-01-21 04:54:46,A230383,129,52,62,21.6
2024-01-21 04:54:39,A230626,87,35,68,20.5
2024-01-21 04:55:42,A230443,70,25,64,20.5
2024-01-21 04:55:05,A231934,76,24,99,20
2024-01-21 04:52:24,A364435,92,35,61,21.1
2024-01-21 04:54:34,A358570,84,28,61,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 05:54:37,A230398,9,2,58,22.7
2024-01-21 05:54:47,A230383,129,52,62,20.5
2024-01-21 05:54:39,A230626,79,29,67,20.5
2024-01-21 05:55:43,A230443,72,27,65,20.5
2024-01-21 05:55:07,A231934,76,23,96,20
2024-01-21 05:56:24,A364435,73,22,63,20
2024-01-21 05:54:34,A358570,71,21,60,20.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 06:56:38,A230398,25,5,58,22.7
2024-01-21 06:54:48,A230383,136,54,61,21.1
2024-01-21 06:56:41,A230626,84,32,66,20.5
2024-01-21 06:55:44,A230443,60,19,64,20
2024-01-21 06:55:07,A231934,90,31,94,20
2024-01-21 06:52:25,A364435,102,40,63,19.4
2024-01-21 06:56:35,A358570,96,35,60,20.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 07:56:39,A230398,0,0,59,22.2
2024-01-21 07:56:49,A230383,126,51,62,21.1
2024-01-21 07:56:42,A230626,116,51,66,20
2024-01-21 07:56:05,A230443,57,17,67,19.4
2024-01-21 07:57:12,A231934,121,50,97,19.4
2024-01-21 06:52:25,A364435,102,40,63,19.4
2024-01-21 07:56:37,A358570,86,28,60,20.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 08:54:40,A230398,3,1,59,22.2
2024-01-21 08:54:50,A230383,124,51,61,20.5
2024-01-21 08:54:43,A230626,124,53,66,20.5
2024-01-21 08:54:04,A230443,61,20,64,19.4
2024-01-21 08:55:13,A231934,122,50,92,20
2024-01-21 08:52:21,A364435,89,32,60,20
2024-01-21 08:54:37,A358570,89,30,58,20.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-21 09:54:41,A230398,9,2,59,22.2
2024-01-21 09:54:51,A230383,138,54,62,20.5
2024-01-21 09:54:44,A230626,128,54,67,20.5
2024-01-21 09:54:08,A230443,79,30,65,19.4
2024-01-21 09:55:14,A231934,109,44,93,20
2024-01-21 09:54:34,A364435,106,42,61,19.4
2024-01-21 09:54:38,A358570,108,42,60,20.5
2024-01-21 09:54:28,A06487,103,40,87,21.6
2024-01-21 10:54:42,A230398,3,1,58,22.2
2024-01-21 10:54:52,A230383,130,53,62,20.5
2024-01-21 10:54:45,A230626,151,59,68,20
2024-01-21 10:52:05,A230443,72,27,69,18.79
2024-01-21 10:55:15,A231934,105,41,98,19.4
2024-01-21 10:52:36,A364435,133,52,65,18.79
2024-01-21 10:54:40,A358570,135,53,62,20
2024-01-21 10:54:30,A06487,133,53,86,21.6
2024-01-21 11:56:44,A230398,0,0,59,22.2
2024-01-21 11:56:53,A230383,151,57,63,21.1
2024-01-21 11:54:46,A230626,129,54,69,20
2024-01-21 11:54:07,A230443,76,29,70,18.79
2024-01-21 11:55:16,A231934,118,48,99,20
2024-01-21 11:56:42,A364435,147,54,65,19.4
2024-01-21 11:56:41,A358570,158,62,62,20
2024-01-21 11:56:31,A06487,130,52,86,21.6
2024-01-21 12:56:45,A230398,20,5,61,22.7
2024-01-21 12:56:54,A230383,156,61,61,21.6
2024-01-21 12:56:48,A230626,140,57,68,20.5
2024-01-21 12:56:09,A230443,87,34,69,19.4
